customerID,age,gender,Contract,MonthlyCharges,TotalCharges,TechSupport,InternetService,tenure,PaperlessBilling,PaymentMethod,Churn
6227-FBDXH,26,Male,One year,99.5,6841.45,No,Fiber optic,69,No,Bank transfer (automatic),No
2153-MREFK,25,Female,One year,99.2,3754.6,Yes,Fiber optic,37,Yes,Electronic check,Yes
2911-WDXMV,29,Male,Month-to-month,80.55,1406.65,No,Fiber optic,18,Yes,Credit card (automatic),No
7206-PQBBZ,25,Male,Month-to-month,70.2,834.7,No,Fiber optic,11,Yes,Electronic check,No
3106-ULWFW,30,Female,Month-to-month,85.2,627.4,No,Fiber optic,8,Yes,Credit card (automatic),Yes
0925-VYDLG,28,Female,Month-to-month,75.25,242,No,Fiber optic,3,No,Electronic check,Yes
4547-FZJWE,26,Male,One year,59.45,3157,No,DSL,55,No,Credit card (automatic),No
7422-WNBTY,25,Male,Month-to-month,93.35,3092,No,Fiber optic,33,Yes,Electronic check,No
0842-IWYCP,27,Female,Month-to-month,44.95,2168.9,No,DSL,46,No,Bank transfer (automatic),No
3521-HTQTV,27,Male,Two year,26.1,980.35,No internet service,No,34,No,Bank transfer (automatic),No
3744-ZBHON,23,Female,Month-to-month,20.2,65.95,No internet service,No,3,No,Electronic check,No
3373-DIUUN,26,Male,Two year,21.25,711.9,No internet service,No,30,No,Mailed check,No
8383-SGHJU,23,Female,One year,59.4,1952.8,Yes,DSL,33,No,Electronic check,No
7607-QKKTJ,30,Male,One year,95,4368.85,No,Fiber optic,45,Yes,Credit card (automatic),No
7707-PYBBH,30,Male,Month-to-month,61.9,2647.1,Yes,DSL,40,Yes,Mailed check,No
8984-HPEMB,22,Female,Two year,118.65,8477.6,Yes,Fiber optic,71,Yes,Electronic check,No
4349-GFQHK,20,Male,Month-to-month,54.35,54.35,No,DSL,1,No,Electronic check,Yes
4139-DETXS,26,Female,Two year,64.45,4528,Yes,DSL,72,No,Bank transfer (automatic),No
9779-DPNEJ,23,Female,Month-to-month,80.15,1790.65,No,Fiber optic,22,Yes,Electronic check,No
9805-FILKB,21,Male,One year,20.2,845.6,No internet service,No,46,Yes,Bank transfer (automatic),No
5793-YOLJN,19,Female,Two year,21,1210.3,No internet service,No,55,No,Mailed check,No
0673-IGUQO,20,Male,Month-to-month,20.45,20.45,No internet service,No,1,No,Mailed check,No
4123-FCVCB,19,Female,One year,75.85,854.45,Yes,DSL,12,Yes,Mailed check,No
8819-IMISP,24,Male,Month-to-month,80.45,2429.1,No,Fiber optic,31,Yes,Electronic check,No
7802-EFKNY,30,Male,Month-to-month,24.95,100.4,No,DSL,5,Yes,Electronic check,Yes
8311-UEUAB,24,Female,Two year,75.5,5229.45,No,DSL,67,Yes,Electronic check,No
5858-EAFCZ,22,Male,Month-to-month,44.45,44.45,No,DSL,1,No,Mailed check,No
8035-BUYVG,26,Male,One year,42.35,1716.45,No,DSL,40,Yes,Electronic check,Yes
1163-ONYEY,27,Male,Month-to-month,74.55,3023.55,No,DSL,41,Yes,Credit card (automatic),No
9787-XVQIU,27,Male,Month-to-month,75.3,75.3,No,Fiber optic,1,Yes,Electronic check,Yes
8945-MUQUF,30,Male,One year,94.8,4837.6,No,Fiber optic,51,Yes,Electronic check,Yes
5656-MJEFC,23,Male,Two year,48.15,2032.3,Yes,DSL,42,No,Credit card (automatic),No
6082-OQFBA,27,Male,One year,19.65,436.9,No internet service,No,23,No,Mailed check,No
8051-HJRLT,29,Female,Month-to-month,70.55,70.55,No,Fiber optic,1,Yes,Electronic check,Yes
8974-OVACP,29,Female,Month-to-month,20.15,20.15,No internet service,No,1,No,Mailed check,No
4010-YLMVT,26,Female,Month-to-month,106.6,5893.95,No,Fiber optic,56,Yes,Credit card (automatic),No
1379-FRVEB,26,Male,Month-to-month,91,1430.05,No,Fiber optic,15,Yes,Electronic check,No
8612-GXIDD,26,Male,Two year,25.4,313,No internet service,No,12,Yes,Bank transfer (automatic),No
6288-CHQJB,27,Female,Two year,69.95,3871.85,Yes,DSL,54,No,Bank transfer (automatic),No
8160-HOWOX,29,Female,Month-to-month,66.85,458.1,No,DSL,7,Yes,Electronic check,No
3023-GFLBR,25,Female,Month-to-month,86.15,2745.7,No,Fiber optic,33,No,Credit card (automatic),Yes
6648-INWPS,26,Male,Month-to-month,20.15,341.35,No internet service,No,16,No,Electronic check,No
4223-BKEOR,21,Female,One year,64.85,1336.8,No,DSL,21,No,Mailed check,No
4079-VTGLK,20,Male,Two year,74.85,2181.75,No,DSL,30,No,Electronic check,No
1763-WQFUK,21,Male,Month-to-month,50.5,147.75,Yes,DSL,3,Yes,Mailed check,No
1391-UBDAR,21,Male,Month-to-month,72.9,818.45,No,Fiber optic,11,No,Electronic check,No
8894-JVDCV,25,Female,One year,115.05,7133.45,Yes,Fiber optic,62,Yes,Credit card (automatic),No
2023-VQFDL,26,Male,Month-to-month,19,348.8,No internet service,No,18,No,Electronic check,No
1345-GKDZZ,20,Male,Month-to-month,19.55,128.6,No internet service,No,6,No,Mailed check,No
2014-MKGMH,28,Female,One year,101.1,4674.4,No,Fiber optic,46,Yes,Electronic check,No
5628-FCGYG,20,Male,Month-to-month,84.1,1737.45,No,Fiber optic,21,Yes,Electronic check,No
2560-WBWXF,23,Male,Two year,24.15,1498.85,No internet service,No,68,Yes,Bank transfer (automatic),No
0248-IPDFW,29,Female,Month-to-month,50.1,50.1,No,DSL,1,Yes,Electronic check,No
7978-DKUQH,21,Female,Month-to-month,74.6,1797.75,No,Fiber optic,25,Yes,Electronic check,No
4335-UPJSI,26,Female,Two year,19.75,498.1,No internet service,No,24,No,Mailed check,No
0524-IAVZO,19,Female,Month-to-month,85,2624.25,No,Fiber optic,30,Yes,Electronic check,Yes
2737-YNGYW,22,Female,Month-to-month,80.55,184.1,No,Fiber optic,2,No,Electronic check,Yes
1784-EZDKJ,25,Male,One year,106.8,5498.8,No,Fiber optic,51,Yes,Bank transfer (automatic),No
9297-FVVDH,25,Female,Two year,84.5,4845.4,Yes,DSL,57,Yes,Electronic check,No
8007-YYPWD,20,Female,Two year,25.05,369.1,No internet service,No,15,No,Bank transfer (automatic),No
7101-HRBLJ,27,Female,Two year,83.7,6096.9,Yes,DSL,72,Yes,Bank transfer (automatic),No
5159-YFPKQ,19,Female,Month-to-month,75.8,160.75,No,Fiber optic,2,Yes,Electronic check,Yes
6635-CPNUN,23,Male,Month-to-month,96.6,2684.35,No,Fiber optic,28,No,Credit card (automatic),No
4021-RQSNY,21,Male,Month-to-month,98.5,3004.15,No,Fiber optic,29,Yes,Electronic check,Yes
5453-YBTWV,20,Male,Two year,101.1,6994.8,Yes,Fiber optic,70,Yes,Credit card (automatic),No
5039-LZRQT,29,Female,One year,20.2,273.25,No internet service,No,13,No,Mailed check,No
2931-VUVJN,27,Female,One year,94.05,5483.9,Yes,Fiber optic,59,Yes,Electronic check,No
9061-TIHDA,21,Male,Month-to-month,95.25,1233.65,No,Fiber optic,13,Yes,Electronic check,Yes
8699-ASUFO,19,Male,Month-to-month,74.4,527.9,No,Fiber optic,7,Yes,Mailed check,Yes
6418-PIQSP,20,Female,Two year,81,4985.9,Yes,DSL,62,No,Mailed check,No
8220-OCUFY,19,Female,One year,60.25,1258.35,Yes,DSL,21,Yes,Electronic check,No
3995-WFCSM,22,Female,Month-to-month,60.85,111.4,No,DSL,2,No,Electronic check,No
1895-QTKDO,25,Female,Month-to-month,43.95,43.95,No,DSL,1,No,Credit card (automatic),No
2038-OEQZH,19,Male,Month-to-month,86.05,308.1,No,Fiber optic,4,No,Electronic check,No
1178-PZGAB,19,Female,One year,20.25,383.65,No internet service,No,19,No,Credit card (automatic),No
7927-AUXBZ,30,Female,Month-to-month,85.15,2555.9,Yes,Fiber optic,30,No,Electronic check,Yes
2626-VEEWG,24,Male,Two year,19.4,1284.2,No internet service,No,67,Yes,Credit card (automatic),No
2878-RMWXY,29,Male,Two year,102.65,7550.3,No,Fiber optic,72,Yes,Credit card (automatic),No
1657-DYMBM,29,Male,Two year,19.9,1110.05,No internet service,No,53,No,Credit card (automatic),No
7311-MQJCH,29,Female,One year,19.55,99.6,No internet service,No,5,No,Electronic check,No
7375-WMVMT,24,Male,Two year,95.5,6707.15,Yes,Fiber optic,71,Yes,Credit card (automatic),No
1136-XGEQU,27,Female,One year,84.15,4164.4,Yes,DSL,50,Yes,Credit card (automatic),No
2530-FMFXO,22,Male,Two year,103.2,5873.75,Yes,Fiber optic,56,Yes,Electronic check,No
6844-DZKRF,27,Male,Month-to-month,50.2,109.25,Yes,DSL,2,Yes,Credit card (automatic),No
4695-WJZUE,28,Female,Month-to-month,88.55,179.25,No,Fiber optic,2,Yes,Electronic check,Yes
7619-ODSGN,29,Male,Month-to-month,54.75,1338.15,No,DSL,24,No,Electronic check,Yes
5970-GHJAW,30,Male,Two year,19.95,862.4,No internet service,No,46,No,Credit card (automatic),No
8879-XUAHX,27,Male,Two year,116.25,8564.75,Yes,Fiber optic,71,Yes,Electronic check,No
3689-MOZGR,25,Female,Month-to-month,31.2,926.2,Yes,DSL,29,Yes,Electronic check,No
4195-PNGZS,25,Male,Two year,24.45,1718.2,No internet service,No,69,No,Bank transfer (automatic),No
5003-XZWWO,19,Male,Two year,84.2,5956.85,Yes,DSL,71,No,Credit card (automatic),No
3988-RQIXO,29,Female,Month-to-month,91.3,91.3,No,Fiber optic,1,Yes,Electronic check,Yes
7622-FWGEW,23,Male,Two year,85.65,4824.45,Yes,DSL,56,Yes,Bank transfer (automatic),No
6922-NCEDI,30,Male,One year,21.2,1238.65,No internet service,No,56,Yes,Mailed check,No
2514-GINMM,21,Male,Month-to-month,79.5,79.5,No,Fiber optic,1,Yes,Electronic check,Yes
9891-NQDBD,21,Female,One year,25.55,672.2,No internet service,No,28,No,Mailed check,No
6131-IUNXN,21,Female,Month-to-month,20.2,382.2,No internet service,No,19,No,Mailed check,No
8548-AWOFC,22,Male,Month-to-month,63.85,4264.6,Yes,DSL,66,No,Electronic check,No
9798-DRYDS,26,Female,One year,61.95,1070.7,Yes,DSL,17,Yes,Mailed check,No
8532-UEFWH,19,Male,Two year,25.75,1345.85,No internet service,No,52,No,Mailed check,No
6296-DDOOR,23,Female,One year,58.2,1045.25,No,DSL,19,No,Electronic check,No
7951-VRDVK,26,Female,One year,85.85,3003.55,Yes,DSL,36,No,Bank transfer (automatic),No
5931-FLJJF,25,Male,Month-to-month,70.1,467.55,No,Fiber optic,7,Yes,Mailed check,Yes
4815-YOSUK,19,Male,One year,104.9,7537.5,Yes,Fiber optic,72,Yes,Credit card (automatic),No
2659-VXMWZ,30,Male,One year,111.3,7482.1,No,Fiber optic,67,Yes,Electronic check,Yes
0380-NEAVX,21,Male,One year,99.85,3343.15,No,Fiber optic,34,Yes,Electronic check,No
3207-OYBWH,19,Male,Month-to-month,95.25,5427.05,No,Fiber optic,57,Yes,Bank transfer (automatic),Yes
4285-GYRQC,27,Female,Month-to-month,86.25,587.1,No,Fiber optic,7,Yes,Electronic check,Yes
7216-EWTRS,20,Female,Month-to-month,100.8,100.8,No,Fiber optic,1,Yes,Electronic check,Yes
4365-MSDYN,25,Male,Month-to-month,19.55,161.15,No internet service,No,8,Yes,Bank transfer (automatic),No
7036-TYDEC,24,Female,Two year,104,7028.5,Yes,Fiber optic,69,No,Electronic check,No
5802-ADBRC,24,Female,One year,104.4,5232.9,No,Fiber optic,50,Yes,Mailed check,No
8076-FEZKJ,26,Male,One year,19.5,225.85,No internet service,No,10,No,Mailed check,No
5197-YPYBZ,25,Female,Two year,25.25,274.7,No internet service,No,12,No,Credit card (automatic),No
8337-MSSXB,27,Female,Month-to-month,86.3,1180.95,No,Fiber optic,14,Yes,Electronic check,Yes
4312-GVYNH,19,Female,Two year,49.85,3370.2,Yes,DSL,70,Yes,Bank transfer (automatic),No
8495-LJDFO,20,Female,Month-to-month,108.95,7111.3,Yes,Fiber optic,64,Yes,Bank transfer (automatic),No
0839-JTCUD,19,Female,Two year,89.9,5958.85,Yes,DSL,66,No,Credit card (automatic),No
5494-WOZRZ,29,Female,Two year,82,5999.85,Yes,DSL,71,Yes,Credit card (automatic),No
1302-UHBDD,28,Male,Month-to-month,89.95,1648.45,No,Fiber optic,20,No,Electronic check,No
2234-EOFPT,26,Male,Two year,79.35,5753.25,Yes,DSL,72,Yes,Bank transfer (automatic),No
8619-IJNDK,22,Female,Two year,64.05,4492.9,Yes,DSL,71,No,Credit card (automatic),No
8378-LKJAF,23,Male,Month-to-month,101.15,3956.7,No,Fiber optic,38,Yes,Credit card (automatic),No
8182-BJDSI,25,Female,Month-to-month,89.95,2625.55,No,Fiber optic,28,Yes,Electronic check,Yes
2528-HFYZX,21,Male,Month-to-month,76.45,1233.4,No,Fiber optic,17,Yes,Electronic check,Yes
1153-GNOLC,20,Male,One year,39.1,1309,No,DSL,33,Yes,Electronic check,No
3298-QEICA,23,Female,Two year,34.6,813.45,Yes,DSL,23,No,Mailed check,No
0788-DXBFY,23,Male,One year,19.55,1108.8,No internet service,No,58,Yes,Electronic check,No
3597-YASZG,27,Female,Two year,104.45,7349.35,Yes,Fiber optic,70,Yes,Bank transfer (automatic),No
3496-LFSZU,22,Male,Month-to-month,70.5,294.2,No,Fiber optic,4,No,Electronic check,No
5242-UOWHD,21,Male,Two year,20.35,929.2,No internet service,No,45,No,Mailed check,No
2482-CZGBB,21,Male,Month-to-month,70,740,No,Fiber optic,10,Yes,Electronic check,Yes
6479-SZPLM,19,Male,Two year,19.45,754.5,No internet service,No,36,No,Credit card (automatic),No
8097-VBQTZ,19,Male,Month-to-month,69.9,3883.3,Yes,DSL,54,Yes,Mailed check,No
4500-HKANN,29,Male,Two year,59.7,1414.2,Yes,DSL,23,No,Mailed check,No
9917-KWRBE,28,Female,One year,78.35,3211.2,No,DSL,41,Yes,Credit card (automatic),No
3420-ZDBMA,27,Male,Month-to-month,71.45,371.6,No,Fiber optic,5,Yes,Mailed check,No
2212-LYASK,19,Male,One year,45.85,1246.4,No,DSL,27,Yes,Credit card (automatic),No
1393-IMKZG,21,Female,Month-to-month,95.85,95.85,Yes,Fiber optic,1,Yes,Electronic check,No
8069-RHUXK,19,Female,Two year,35.7,2545.7,Yes,DSL,67,No,Credit card (automatic),No
3398-GCPMU,22,Female,Two year,89.55,6448.85,Yes,DSL,72,Yes,Credit card (automatic),No
2908-WGAXL,27,Female,Two year,24.95,1468.9,No internet service,No,56,Yes,Credit card (automatic),No
3378-AJRAO,30,Male,One year,24.85,1013.6,No internet service,No,44,No,Electronic check,No
1013-QCWAM,25,Female,Month-to-month,100.8,6690.75,No,Fiber optic,66,Yes,Electronic check,No
0866-QLSIR,20,Female,One year,64.4,2088.75,Yes,DSL,34,Yes,Mailed check,Yes
6050-FFXES,20,Female,Two year,105.35,7240.65,Yes,Fiber optic,69,No,Bank transfer (automatic),No
7181-BQYBV,28,Female,Month-to-month,102.45,102.45,No,Fiber optic,1,Yes,Electronic check,Yes
0362-RAOQO,27,Female,Two year,19.65,830.25,No internet service,No,40,No,Credit card (automatic),No
9554-DFKIC,23,Male,Month-to-month,54.45,1588.7,No,DSL,30,Yes,Bank transfer (automatic),No
5527-ACHSO,21,Female,Month-to-month,70.5,829.3,Yes,DSL,11,No,Mailed check,No
0829-DDVLK,28,Female,One year,20.1,302.45,No internet service,No,15,No,Credit card (automatic),No
1399-UBQIU,30,Male,Month-to-month,69.35,712.25,No,DSL,11,Yes,Electronic check,No
1813-JLKWR,20,Female,One year,19.8,1336.65,No internet service,No,64,No,Bank transfer (automatic),No
0336-PIKEI,29,Male,Two year,74.4,5360.75,Yes,DSL,72,No,Bank transfer (automatic),No
7322-OCWHC,28,Male,Two year,93.05,6735.05,Yes,Fiber optic,72,Yes,Bank transfer (automatic),No
9537-VHDTA,29,Female,Month-to-month,51.2,51.2,No,DSL,1,No,Mailed check,No
4957-TIALW,22,Female,One year,65.6,1010,Yes,DSL,15,No,Credit card (automatic),No
2054-PJOCK,28,Female,One year,80.55,4847.05,Yes,DSL,60,No,Credit card (automatic),No
9150-HEPMB,21,Male,One year,52.7,3019.7,No,DSL,56,No,Mailed check,No
9030-QGZNL,23,Female,Two year,20.85,161.65,No internet service,No,8,No,Mailed check,No
6204-IEUXJ,25,Female,Month-to-month,80.1,217.55,Yes,Fiber optic,3,No,Credit card (automatic),Yes
3126-WQMGH,20,Female,Month-to-month,52.15,2583.75,No,DSL,49,Yes,Credit card (automatic),No
4529-CKBCL,29,Female,Month-to-month,80.2,146.05,No,Fiber optic,2,Yes,Electronic check,Yes
2506-CLAKW,19,Female,Month-to-month,98.15,567.45,Yes,Fiber optic,6,Yes,Bank transfer (automatic),Yes
7176-WRTNX,22,Male,Two year,114.95,7711.25,Yes,Fiber optic,70,Yes,Bank transfer (automatic),No
1583-IHQZE,23,Male,Month-to-month,112.95,1384.75,Yes,Fiber optic,12,Yes,Mailed check,Yes
5732-IKGQH,24,Male,One year,104.45,5481.25,Yes,Fiber optic,52,Yes,Bank transfer (automatic),No
9239-GZHZE,28,Female,Two year,113.65,8124.2,Yes,Fiber optic,72,Yes,Credit card (automatic),No
7205-BAIAD,28,Female,Two year,20.6,827.3,No internet service,No,40,Yes,Bank transfer (automatic),No
0151-ONTOV,24,Female,Month-to-month,70.9,70.9,No,Fiber optic,1,No,Mailed check,Yes
4140-MUHUG,27,Female,Month-to-month,86.85,220.95,No,Fiber optic,3,Yes,Electronic check,Yes
0093-EXYQL,20,Female,Month-to-month,91.55,3673.6,No,Fiber optic,40,Yes,Electronic check,No
8064-RAVOH,27,Male,Month-to-month,49.85,49.85,No,DSL,1,Yes,Electronic check,No
0219-QAERP,22,Male,One year,19.8,576.65,No internet service,No,30,No,Credit card (automatic),No
0320-JDNQG,22,Male,Month-to-month,99.85,2331.3,Yes,Fiber optic,23,Yes,Electronic check,Yes
7180-PISOG,27,Male,Month-to-month,74.5,74.5,No,Fiber optic,1,Yes,Electronic check,Yes
9168-INPSZ,30,Female,Month-to-month,104.15,4495.65,Yes,Fiber optic,44,No,Electronic check,No
3571-RFHAR,23,Male,Month-to-month,109.15,6941.2,Yes,Fiber optic,65,Yes,Electronic check,Yes
0015-UOCOJ,20,Female,Month-to-month,48.2,340.35,No,DSL,7,Yes,Electronic check,No
5334-AFQJB,29,Male,Two year,25.1,1789.9,No internet service,No,72,Yes,Credit card (automatic),No
2754-SDJRD,29,Female,Month-to-month,100.15,908.55,Yes,Fiber optic,8,Yes,Credit card (automatic),No
9578-VRMNM,20,Female,Month-to-month,65.2,1043.35,No,DSL,16,Yes,Credit card (automatic),Yes
1587-FKLZB,26,Male,Month-to-month,99.5,6822.15,No,Fiber optic,66,Yes,Credit card (automatic),Yes
6140-QNRQQ,29,Male,Month-to-month,71.55,71.55,No,Fiber optic,1,Yes,Mailed check,Yes
8963-JLGJT,28,Male,Month-to-month,55.9,157.55,No,DSL,3,No,Mailed check,No
4307-KTUMW,20,Male,Month-to-month,93.9,5029.2,No,Fiber optic,53,No,Electronic check,Yes
1465-LNTLJ,27,Male,Month-to-month,64.4,581.7,Yes,DSL,8,Yes,Credit card (automatic),No
5440-FLBQG,25,Male,Two year,108.4,7318.2,Yes,Fiber optic,69,Yes,Bank transfer (automatic),Yes
2135-DQWAQ,24,Female,Month-to-month,85.3,420.45,No,Fiber optic,5,Yes,Mailed check,No
4056-QHXHZ,19,Female,Two year,107.45,7576.7,Yes,Fiber optic,72,No,Mailed check,No
7470-MCQTK,22,Female,Month-to-month,48.75,633.4,No,DSL,13,Yes,Bank transfer (automatic),Yes
7488-MXJIV,22,Female,Month-to-month,85.65,321.65,No,Fiber optic,4,Yes,Electronic check,Yes
7401-JIXNM,21,Female,Two year,91.3,4965,Yes,DSL,54,No,Credit card (automatic),No
9339-FIIJL,30,Male,Two year,85.95,6151.9,Yes,DSL,72,No,Bank transfer (automatic),No
2027-FECZV,19,Male,Month-to-month,106.7,1253.9,No,Fiber optic,12,Yes,Electronic check,Yes
2672-DZUOY,25,Male,Month-to-month,25.15,25.15,No,DSL,1,Yes,Electronic check,Yes
4706-DGAHW,20,Male,Month-to-month,45.2,45.2,No,DSL,1,No,Electronic check,No
3870-MQAMG,28,Female,One year,110.35,5893.15,Yes,Fiber optic,54,No,Electronic check,Yes
6670-MFRPK,19,Male,Two year,79.2,5420.65,No,Fiber optic,69,Yes,Credit card (automatic),No
6177-PEVRA,23,Female,Two year,55.5,2627.35,No,DSL,48,No,Credit card (automatic),No
4800-CZMPC,28,Female,One year,103.25,5037.55,No,Fiber optic,48,Yes,Credit card (automatic),Yes
4813-HQMGZ,26,Female,Month-to-month,90.25,743.75,Yes,Fiber optic,8,Yes,Electronic check,No
7579-KKLOE,20,Male,Two year,91.25,6589.6,Yes,DSL,71,Yes,Mailed check,No
7377-DMMRI,29,Male,Month-to-month,47.8,92.45,No,DSL,2,Yes,Electronic check,Yes
8402-EIVQS,24,Male,One year,100.9,6733.15,No,Fiber optic,67,Yes,Credit card (automatic),No
4947-DSMXK,26,Male,Month-to-month,97.7,3410,No,Fiber optic,34,Yes,Bank transfer (automatic),No
7245-NIIWQ,28,Female,Month-to-month,69.85,199.85,No,Fiber optic,3,Yes,Electronic check,No
0002-ORFBO,23,Female,One year,65.6,593.3,Yes,DSL,9,Yes,Mailed check,No
3324-OIRTO,27,Male,One year,104.65,7288.4,No,Fiber optic,71,Yes,Bank transfer (automatic),No
5414-OFQCB,21,Male,Two year,90.45,5229.8,Yes,Fiber optic,57,Yes,Credit card (automatic),No
4967-WPNCF,25,Male,Two year,63.7,4464.8,Yes,DSL,72,Yes,Bank transfer (automatic),No
8552-OBVRU,19,Female,Month-to-month,104.5,5068.05,Yes,Fiber optic,48,Yes,Electronic check,No
8499-BRXTD,29,Male,One year,20.1,401.85,No internet service,No,18,No,Mailed check,No
9154-QDGTH,22,Male,One year,104.3,4451.85,Yes,Fiber optic,43,Yes,Credit card (automatic),No
8197-BFWVU,30,Female,Two year,93.25,6688.95,Yes,DSL,72,Yes,Bank transfer (automatic),No
2577-GVSIL,24,Male,One year,73.45,2661.1,Yes,DSL,35,Yes,Bank transfer (automatic),No
9367-OIUXP,25,Male,Month-to-month,20.7,73.05,No internet service,No,4,No,Mailed check,No
6770-UAYGJ,24,Female,Two year,25.25,1211.65,No internet service,No,49,No,Mailed check,No
6463-HHXJR,27,Female,Two year,100.5,7030.65,No,Fiber optic,71,No,Bank transfer (automatic),No
7928-VJYAB,21,Male,Month-to-month,90.6,1020.2,No,Fiber optic,11,No,Electronic check,No
1187-WILMM,20,Male,Two year,89.4,5597.65,Yes,DSL,63,Yes,Credit card (automatic),No
9776-OJUZI,30,Female,Month-to-month,95.45,6223.3,No,Fiber optic,65,Yes,Bank transfer (automatic),No
1306-RPWXZ,25,Female,Two year,20.45,1024.65,No internet service,No,49,No,Credit card (automatic),No
8949-JTMAY,19,Female,Month-to-month,98.6,2933.2,No,Fiber optic,29,Yes,Credit card (automatic),Yes
2774-LVQUS,30,Female,Month-to-month,83.05,1258.3,Yes,Fiber optic,15,Yes,Electronic check,Yes
3097-PYWXL,22,Female,Month-to-month,19.95,82.9,No internet service,No,4,Yes,Electronic check,No
2266-SJNAT,26,Female,One year,109.15,7789.6,Yes,Fiber optic,72,No,Credit card (automatic),No
0869-PAPRP,29,Female,Month-to-month,85.7,2067,No,Fiber optic,26,Yes,Credit card (automatic),No
4238-JSSWH,22,Female,Month-to-month,102.05,3452.55,No,Fiber optic,35,No,Bank transfer (automatic),No
2972-YDYUW,26,Female,One year,94.7,5468.95,Yes,Fiber optic,57,No,Electronic check,No
1104-FEJAM,23,Male,Month-to-month,64.4,1802.15,No,DSL,28,No,Electronic check,No
2809-ILCYT,21,Female,One year,26.8,733.55,No internet service,No,25,Yes,Mailed check,No
5499-ECUTN,24,Female,One year,66.05,3021.45,No,DSL,47,Yes,Credit card (automatic),No
4981-FLTMF,29,Female,Month-to-month,65.2,3687.85,Yes,DSL,57,No,Bank transfer (automatic),No
9121-PHQSR,27,Male,Month-to-month,85.05,1391.15,No,Fiber optic,16,Yes,Credit card (automatic),No
3113-IWHLC,29,Male,Month-to-month,55.8,274.35,No,DSL,5,Yes,Mailed check,No
3211-ILJTT,23,Male,Month-to-month,70.4,1214.05,No,Fiber optic,17,Yes,Bank transfer (automatic),Yes
4612-THJBS,29,Female,One year,104.75,5510.65,No,Fiber optic,56,Yes,Bank transfer (automatic),Yes
4277-BWBML,22,Male,Two year,19.95,1322.85,No internet service,No,72,No,Bank transfer (automatic),No
4094-NSEDU,27,Female,Month-to-month,94.25,1973.75,No,Fiber optic,21,Yes,Electronic check,Yes
0234-TEVTT,28,Female,One year,45,2196.3,No,DSL,48,No,Credit card (automatic),No
